time,strain
10.55122387,-1.28E-05
10.55317711,-1.29E-05
10.55513036,-1.80E-05
10.5570836,-2.09E-05
10.55903684,-1.83E-05
10.56099009,-1.95E-05
10.56294333,-2.02E-05
10.56489658,-2.42E-05
10.56684982,-2.67E-05
10.56880306,-2.66E-05
10.57075631,-2.91E-05
10.57270955,-2.73E-05
10.5746628,-2.50E-05
10.57661604,-1.84E-05
10.57856928,-1.96E-05
10.58052253,-2.64E-05
10.58247577,-3.07E-05
10.58442902,-2.89E-05
10.58638226,-2.57E-05
10.5883355,-2.41E-05
10.59028875,-2.03E-05
10.59224199,-1.45E-05
10.59419524,-1.28E-05
10.59614848,-1.41E-05
10.59810172,-1.16E-05
10.60005497,-9.94E-06
10.60200821,-1.20E-05
10.60396146,-8.63E-06
10.6059147,-2.60E-06
10.60786794,-1.01E-05
10.60982119,-7.89E-06
10.61177443,-9.98E-06
10.61372768,-7.98E-06
10.61568092,-9.75E-06
10.61763416,-6.91E-06
10.61958741,-4.93E-06
10.62154065,-6.06E-06
10.6234939,-7.21E-06
10.62544714,-5.34E-06
10.62740039,-1.84E-06
10.62935363,-2.02E-06
10.63130687,-2.13E-06
10.63326012,-1.54E-06
10.63521336,-1.42E-06
10.63716661,-9.48E-07
10.63911985,-2.02E-06
10.64107309,-1.36E-06
10.64302634,-1.31E-06
10.64497958,3.28E-07
10.64693283,4.90E-07
10.64888607,5.68E-07
10.65083931,5.44E-07
10.65279256,7.73E-08
10.6547458,-1.72E-06
10.65669905,-1.70E-06
10.65865229,-1.18E-06
10.66060553,6.01E-06
10.66255878,2.44E-06
10.66451202,4.92E-06
10.66646527,3.66E-06
10.66841851,4.08E-06
10.67037175,4.66E-06
10.672325,2.14E-06
10.67427824,3.92E-06
10.67623149,4.54E-06
10.67818473,4.40E-06
10.68013797,3.98E-06
10.68209122,5.18E-06
10.68404446,6.55E-06
10.68599771,5.82E-06
10.68795095,5.97E-06
10.68990419,6.39E-06
10.69185744,5.19E-06
10.69381068,6.27E-06
10.69576393,5.14E-06
10.69771717,5.70E-06
10.69967041,4.73E-06
10.70162366,5.73E-06
10.7035769,6.72E-06
10.70553015,6.92E-06
10.70748339,8.26E-06
10.70943664,8.77E-06
10.71138988,8.99E-06
10.71334312,8.98E-06
10.71529637,8.93E-06
10.71724961,8.23E-06
10.71920286,9.04E-06
10.7211561,7.92E-06
10.72310934,7.42E-06
10.72506259,7.79E-06
10.72701583,9.37E-06
10.72896908,9.87E-06
10.73092232,1.22E-05
10.73287556,1.13E-05
10.73482881,8.69E-06
10.73678205,7.32E-06
10.7387353,8.06E-06
10.74068854,7.18E-06
10.74264178,9.13E-06
10.74459503,1.00E-05
10.74654827,1.08E-05
10.74850152,1.29E-05
10.75045476,1.38E-05
10.752408,1.31E-05
10.75436125,1.23E-05
10.75631449,7.87E-06
10.75826774,6.01E-06
10.76022098,7.24E-06
10.76217422,6.38E-06
10.76412747,8.06E-06
10.76608071,1.18E-05
10.76803396,1.27E-05
10.7699872,1.18E-05
10.77194044,1.02E-05
10.77389369,1.03E-05
10.77584693,6.10E-06
10.77780018,3.01E-06
10.77975342,5.88E-06
10.78170667,6.11E-06
10.78365991,8.54E-06
10.78561315,1.08E-05
10.7875664,1.11E-05
10.78951964,9.23E-06
10.79147289,8.37E-06
10.79342613,7.78E-06
10.79537937,6.09E-06
10.79733262,4.94E-06
10.79928586,2.06E-06
10.80123911,9.50E-08
10.80319235,1.83E-06
10.80514559,2.67E-06
10.80709884,1.32E-06
10.80905208,4.08E-06
10.81100533,4.40E-06
10.81295857,4.28E-06
10.81491181,1.34E-06
10.81686506,8.14E-07
10.8188183,1.35E-06
10.82077155,-4.14E-07
10.82272479,-2.60E-06
10.82467803,-1.58E-06
10.82663128,-8.06E-07
10.82858452,-8.14E-07
10.83053777,-2.00E-06
10.83249101,-3.06E-06
10.83444425,-5.29E-06
10.8363975,-6.65E-06
10.83835074,-7.38E-06
10.84030399,-7.09E-06
10.84225723,-8.75E-06
10.84421047,-8.82E-06
10.84616372,-9.15E-06
10.84811696,-9.73E-06
10.85007021,-1.15E-05
10.85202345,-1.12E-05
10.8539767,-1.44E-05
10.85592994,-1.59E-05
10.85788318,-1.63E-05
10.85983643,-1.61E-05
10.86178967,-1.69E-05
10.86374292,-1.59E-05
10.86569616,-1.63E-05
10.8676494,-1.98E-05
10.86960265,-2.12E-05
10.87155589,-2.09E-05
10.87350914,-2.19E-05
10.87546238,-2.75E-05
10.87741562,-2.76E-05
10.87936887,-2.52E-05
10.88132211,-2.72E-05
10.88327536,-2.44E-05
10.8852286,-1.59E-05
10.88718184,-9.27E-06
10.88913509,-8.76E-06
10.89108833,-1.20E-05
10.89304158,-1.54E-05
10.89499482,-1.98E-05
10.89694806,-2.24E-05
10.89890131,-2.45E-05
10.90085455,-2.40E-05
10.9028078,-2.20E-05
10.90476104,-2.16E-05
10.90671428,-2.42E-05
10.90866753,-2.57E-05
10.91062077,-2.13E-05
10.91257402,-2.05E-05
10.91452726,-2.03E-05
10.9164805,-1.77E-05
10.91843375,-1.78E-05
10.92038699,-1.66E-05
10.92234024,-1.53E-05
10.92429348,-1.60E-05
10.92624673,-1.73E-05
10.92819997,-1.54E-05
10.93015321,-1.55E-05
10.93210646,-1.42E-05
10.9340597,-1.07E-05
10.93601295,-7.90E-06
10.93796619,-5.01E-06
10.93991943,-5.35E-06
10.94187268,-3.00E-06
10.94382592,-4.98E-06
10.94577917,-9.58E-06
10.94773241,-3.97E-06
10.94968565,-6.37E-06
10.9516389,-1.66E-06
10.95359214,-7.82E-07
10.95554539,6.81E-07
10.95749863,-8.33E-07
10.95945187,-2.64E-06
10.96140512,-1.83E-06
10.96335836,-1.49E-06
10.96531161,5.01E-07
10.96726485,-3.06E-06
10.96921809,-3.36E-06
10.97117134,-3.49E-06
10.97312458,-6.68E-07
10.97507783,1.16E-07
10.97703107,1.05E-06
10.97898431,3.29E-06
10.98093756,3.41E-06
10.9828908,1.94E-06
10.98484405,5.22E-07
10.98679729,9.95E-07
10.98875053,1.68E-06
10.99070378,1.16E-07
10.99265702,3.00E-06
10.99461027,1.81E-06
10.99656351,5.90E-07
10.99851675,-2.82E-07
11.00047,-1.06E-06
11.00242324,-1.36E-06
11.00437649,-5.58E-07
11.00632973,-2.55E-06
11.00828298,-3.85E-06
11.01023622,-6.47E-06
11.01218946,-6.87E-06
11.01414271,-8.09E-06
11.01609595,-6.39E-06
11.0180492,-8.20E-06
11.02000244,-9.31E-06
11.02195568,-9.66E-06
11.02390893,-1.13E-05
11.02586217,-1.12E-05
11.02781542,-1.18E-05
11.02976866,-1.15E-05
11.0317219,-1.18E-05
11.03367515,-1.37E-05
11.03562839,-1.69E-05
11.03758164,-1.86E-05
11.03953488,-1.80E-05
11.04148812,-1.78E-05
11.04344137,-2.08E-05
11.04539461,-2.38E-05
11.04734786,-2.47E-05
11.0493011,-2.46E-05
11.05125434,-2.24E-05
11.05320759,-1.83E-05
11.05516083,-1.41E-05
11.05711408,-1.37E-05
11.05906732,-1.75E-05
11.06102056,-1.89E-05
11.06297381,-2.04E-05
11.06492705,-2.07E-05
11.0668803,-1.86E-05
11.06883354,-1.45E-05
11.07078678,-1.13E-05
11.07274003,-1.09E-05
11.07469327,-1.38E-05
11.07664652,-1.37E-05
11.07859976,-1.05E-05
11.08055301,-9.30E-06
11.08250625,-1.01E-05
11.08445949,-9.92E-06
11.08641274,-1.13E-05
11.08836598,-1.12E-05
11.09031923,-9.96E-06
11.09227247,-9.17E-06
11.09422571,-1.03E-05
11.09617896,-8.15E-06
11.0981322,-7.10E-06
11.10008545,-7.89E-06
11.10203869,-7.10E-06
11.10399193,-5.70E-06
11.10594518,-4.21E-06
11.10789842,-4.91E-06
11.10985167,-4.11E-06
11.11180491,-4.12E-06
11.11375815,-3.70E-06
11.1157114,-3.10E-06
11.11766464,-3.41E-06
11.11961789,-2.95E-06
11.12157113,-3.17E-06
11.12352437,-7.56E-08
11.12547762,-1.52E-07
11.12743086,-9.92E-07
11.12938411,-4.40E-07
11.13133735,-1.02E-06
11.13329059,-2.42E-07
11.13524384,-3.08E-06
11.13719708,-7.26E-07
11.13915033,-9.19E-07
11.14110357,-9.45E-07
11.14305681,-9.40E-07
11.14501006,9.13E-07
11.1469633,3.10E-06
11.14891655,1.97E-06
11.15086979,1.69E-06
11.15282304,4.90E-07
11.15477628,2.28E-07
11.15672952,1.45E-06
11.15868277,1.14E-06
11.16063601,2.50E-06
11.16258926,2.54E-06
11.1645425,2.90E-06
11.16649574,2.38E-06
11.16844899,2.40E-06
11.17040223,3.09E-06
11.17235548,3.91E-06
11.17430872,1.93E-06
11.17626196,2.48E-06
11.17821521,1.99E-06
11.18016845,2.53E-06
11.1821217,2.43E-06
11.18407494,4.76E-06
11.18602818,5.09E-06
11.18798143,4.33E-06
11.18993467,4.53E-06
11.19188792,4.16E-06
11.19384116,3.70E-06
11.1957944,3.34E-06
11.19774765,4.46E-06
11.19970089,4.63E-06
11.20165414,3.79E-06
11.20360738,4.41E-06
11.20556062,4.77E-06
11.20751387,5.38E-06
11.20946711,5.52E-06
11.21142036,6.37E-06
11.2133736,5.86E-06
11.21532684,4.33E-06
11.21728009,3.98E-06
11.21923333,3.18E-06
11.22118658,4.09E-06
11.22313982,5.31E-06
11.22509307,6.23E-06
11.22704631,6.16E-06
11.22899955,6.13E-06
11.2309528,5.93E-06
11.23290604,4.26E-06
11.23485929,3.14E-06
11.23681253,4.13E-06
11.23876577,4.27E-06
11.24071902,3.49E-06
11.24267226,4.97E-06
11.24462551,5.63E-06
11.24657875,5.74E-06
11.24853199,4.63E-06
11.25048524,4.29E-06
11.25243848,4.13E-06
11.25439173,2.91E-06
11.25634497,2.94E-06
11.25829821,3.33E-06
11.26025146,2.51E-06
11.2622047,3.34E-06
11.26415795,5.98E-06
11.26611119,6.00E-06
11.26806443,4.73E-06
11.27001768,4.80E-06
11.27197092,3.53E-06
11.27392417,1.17E-06
11.27587741,5.80E-07
11.27783065,1.04E-06
11.2797839,8.79E-07
11.28173714,5.61E-07
11.28369039,1.55E-06
11.28564363,2.29E-06
11.28759687,2.68E-06
11.28955012,3.26E-06
11.29150336,3.25E-06
11.29345661,2.52E-06
11.29540985,1.19E-06
11.2973631,1.25E-06
11.29931634,9.02E-07
11.30126958,6.32E-07
11.30322283,1.05E-06
11.30517607,1.97E-06
11.30712932,1.46E-06
11.30908256,1.39E-06
11.3110358,1.79E-06
11.31298905,7.44E-07
11.31494229,3.75E-07
11.31689554,5.68E-07
11.31884878,4.03E-07
11.32080202,-1.48E-07
11.32275527,5.13E-07
11.32470851,9.32E-07
11.32666176,8.97E-07
11.328615,1.24E-06
11.33056824,8.83E-07
11.33252149,7.64E-07
11.33447473,-9.66E-07
11.33642798,-6.90E-07
11.33838122,-8.43E-07
11.34033446,-6.10E-07
11.34228771,-3.62E-07
11.34424095,2.25E-07
11.3461942,5.43E-07
11.34814744,1.42E-07
11.35010068,6.70E-07
11.35205393,4.68E-09
11.35400717,-4.89E-07
11.35596042,-8.45E-07
11.35791366,-1.07E-06
11.3598669,-1.00E-06
11.36182015,-1.05E-06
11.36377339,-5.23E-08
11.36572664,3.21E-07
11.36767988,1.32E-07
11.36963312,1.71E-07
11.37158637,2.64E-09
11.37353961,-5.52E-07
11.37549286,-1.07E-06
11.3774461,-9.93E-07
11.37939935,-8.17E-07
11.38135259,-1.24E-06
11.38330583,-8.78E-07
11.38525908,-1.57E-07
11.38721232,-4.52E-07
11.38916557,2.34E-08
11.39111881,-1.42E-07
11.39307205,-1.12E-07
11.3950253,-1.13E-06
11.39697854,-1.18E-06
11.39893179,-1.43E-06
11.40088503,-1.67E-06
11.40283827,-1.16E-06
11.40479152,-7.39E-08
11.40674476,-2.77E-08
11.40869801,-1.75E-07
11.41065125,-1.73E-07
11.41260449,-4.87E-07
11.41455774,-1.55E-06
11.41651098,-1.35E-06
11.41846423,-1.36E-06
11.42041747,-1.41E-06
11.42237071,-1.32E-06
11.42432396,-5.12E-07
11.4262772,-1.18E-07
11.42823045,-3.44E-07
11.43018369,-1.71E-07
11.43213693,-3.73E-07
11.43409018,-1.36E-06
11.43604342,-1.72E-06
11.43799667,-1.55E-06
11.43994991,-1.64E-06
11.44190315,-1.45E-06
11.4438564,-4.33E-07
11.44580964,8.85E-08
11.44776289,-3.79E-08
11.44971613,-8.00E-08
11.45166938,-2.71E-07
11.45362262,-9.96E-07
11.45557586,-1.63E-06
11.45752911,-1.39E-06
11.45948235,-1.46E-06
11.4614356,-1.35E-06
11.46338884,-7.12E-07
11.46534208,1.79E-07
11.46729533,5.89E-08
11.46924857,1.77E-08
11.47120182,-1.55E-07
11.47315506,-7.19E-07
11.4751083,-1.72E-06
11.47706155,-1.42E-06
11.47901479,-1.36E-06
11.48096804,-1.30E-06
11.48292128,-8.80E-07
11.48487452,1.06E-07
11.48682777,6.85E-09
11.48878101,-1.87E-08
11.49073426,-1.02E-07
11.4926875,-4.05E-07
11.49464074,-1.53E-06
11.49659399,-1.69E-06
11.49854723,-1.42E-06
11.50050048,-1.52E-06
11.50245372,-1.20E-06
11.50440696,-1.50E-07
11.50636021,1.52E-07
11.50831345,-1.15E-07
11.5102667,1.33E-08
11.51221994,-3.00E-07
11.51417318,-1.28E-06
11.51612643,-1.55E-06
11.51807967,-1.33E-06
11.52003292,-1.09E-06
11.52198616,-1.19E-06
11.52393941,-2.78E-07
11.52589265,-4.01E-08
11.52784589,-2.74E-07
11.52979914,-1.64E-07
11.53175238,-1.03E-07
11.53370563,-7.99E-07
11.53565887,-1.42E-06
11.53761211,-1.18E-06
11.53956536,-1.50E-06
11.5415186,-1.41E-06
11.54347185,-7.67E-07
11.54542509,4.73E-08
11.54737833,-5.20E-08
11.54933158,-3.37E-08
11.55128482,-1.14E-07
11.55323807,-6.62E-07
11.55519131,-1.57E-06
11.55714455,-1.48E-06
11.5590978,-1.63E-06
11.56105104,-1.53E-06
11.56300429,-1.11E-06
11.56495753,-2.74E-08
11.56691077,-6.70E-08
11.56886402,-8.83E-08
11.57081726,-2.15E-07
11.57277051,-6.31E-07
11.57472375,-1.62E-06
11.57667699,-1.50E-06
11.57863024,-1.57E-06
11.58058348,-1.39E-06
11.58253673,-1.24E-06
11.58448997,-5.73E-08
11.58644321,-7.57E-08
11.58839646,-1.98E-07
11.5903497,-3.87E-07
11.59230295,-4.68E-07
11.59425619,-1.49E-06
11.59620944,-1.81E-06
11.59816268,-1.45E-06
11.60011592,-1.59E-06
11.60206917,-1.47E-06
11.60402241,-5.42E-07
11.60597566,-1.77E-07
11.6079289,-3.37E-07
11.60988214,-4.02E-07
11.61183539,-3.94E-07
11.61378863,-1.18E-06
11.61574188,-1.79E-06
11.61769512,-1.61E-06
11.61964836,-1.67E-06
11.62160161,-1.52E-06
11.62355485,-8.14E-07
11.6255081,-1.76E-07
11.62746134,-3.88E-07
11.62941458,-2.62E-07
11.63136783,-3.58E-07
11.63332107,-9.95E-07
11.63527432,-1.83E-06
11.63722756,-1.73E-06
11.6391808,-1.73E-06
11.64113405,-1.61E-06
11.64308729,-1.05E-06
11.64504054,3.40E-08
11.64699378,-3.25E-07
11.64894702,-3.08E-07
11.65090027,-4.04E-07
11.65285351,-6.91E-07
11.65480676,-1.64E-06
11.65676,-1.70E-06
11.65871324,-1.62E-06
11.66066649,-1.55E-06
11.66261973,-1.30E-06
11.66457298,-1.99E-07
11.66652622,-2.13E-07
11.66847947,-1.70E-07
11.67043271,-4.50E-07
11.67238595,-5.76E-07
11.6743392,-1.67E-06
11.67629244,-1.81E-06
11.67824569,-1.73E-06
11.68019893,-1.87E-06
11.68215217,-1.46E-06
11.68410542,-5.87E-07
11.68605866,-6.39E-08
11.68801191,-4.18E-07
11.68996515,-3.20E-07
11.69191839,-5.29E-07
11.69387164,-1.48E-06
11.69582488,-1.93E-06
11.69777813,-1.72E-06
11.69973137,-1.55E-06
11.70168461,-1.54E-06
11.70363786,-8.60E-07
11.7055911,-2.71E-07
11.70754435,-4.80E-07
11.70949759,-4.76E-07
11.71145083,-5.25E-07
11.71340408,-1.06E-06
11.71535732,-1.88E-06
11.71731057,-1.62E-06
11.71926381,-1.70E-06
11.72121705,-1.65E-06
11.7231703,-1.05E-06
11.72512354,-1.69E-07
11.72707679,-2.49E-07
11.72903003,-4.05E-07
11.73098327,-5.33E-07
11.73293652,-8.66E-07
11.73488976,-1.99E-06
11.73684301,-2.06E-06
11.73879625,-1.82E-06
11.74074949,-1.78E-06
11.74270274,-1.43E-06
11.74465598,-2.56E-07
11.74660923,-4.17E-07
11.74856247,-5.03E-07
11.75051572,-4.13E-07
11.75246896,-8.10E-07
11.7544222,-1.58E-06
11.75637545,-2.16E-06
11.75832869,-1.74E-06
11.76028194,-1.93E-06
11.76223518,-1.38E-06
11.76418842,-3.83E-07
11.76614167,5.96E-08
11.76809491,-2.20E-07
11.77004816,-3.97E-07
11.7720014,-5.42E-07
11.77395464,-1.54E-06
11.77590789,-1.89E-06
11.77786113,-1.46E-06
11.77981438,-1.63E-06
11.78176762,-1.46E-06
11.78372086,-8.05E-07
11.78567411,-7.15E-08
11.78762735,-2.37E-07
11.7895806,-3.53E-07
11.79153384,-4.74E-07
11.79348708,-1.20E-06
11.79544033,-1.95E-06
11.79739357,-1.78E-06
11.79934682,-1.54E-06
11.80130006,-1.49E-06
11.8032533,-3.96E-07
11.80520655,1.43E-07
11.80715979,-4.64E-08
11.80911304,1.31E-07
11.81106628,-5.96E-07
11.81301952,1.98E-08
11.81497277,-1.23E-06
11.81692601,-1.01E-06
11.81887926,-1.43E-06
11.8208325,-1.44E-06
11.82278575,-1.30E-06
11.82473899,-2.30E-07
11.82669223,1.56E-07
11.82864548,4.87E-07
11.83059872,3.79E-07
11.83255197,1.76E-08
11.83450521,-1.12E-06
11.83645845,-1.11E-06
11.8384117,-1.21E-06
11.84036494,-1.17E-06
11.84231819,-7.84E-07
11.84427143,3.56E-07
11.84622467,3.76E-07
11.84817792,4.71E-07
11.85013116,4.46E-07
11.85208441,2.92E-07
11.85403765,-6.29E-07
11.85599089,-9.33E-07
11.85794414,-5.99E-07
11.85989738,-4.69E-07
11.86185063,-3.87E-07
11.86380387,2.69E-07
11.86575711,9.72E-07
11.86771036,5.14E-07
11.8696636,6.08E-07
11.87161685,6.25E-07
11.87357009,2.64E-07
11.87552333,-4.49E-07
11.87747658,-2.03E-07
11.87942982,-1.18E-07
11.88138307,-3.97E-08
11.88333631,7.11E-07
11.88528955,1.65E-06
11.8872428,1.52E-06
11.88919604,1.45E-06
11.89114929,1.30E-06
11.89310253,6.60E-07
11.89505578,-1.64E-07
11.89700902,2.98E-09
11.89896226,2.05E-07
11.90091551,2.50E-07
11.90286875,8.15E-07
11.904822,1.97E-06
11.90677524,1.95E-06
11.90872848,2.10E-06
11.91068173,1.98E-06
11.91263497,1.62E-06
11.91458822,4.26E-07
11.91654146,4.32E-07
11.9184947,1.05E-06
11.92044795,7.71E-07
11.92240119,7.27E-07
11.92435444,1.81E-06
11.92630768,2.84E-06
11.92826092,3.36E-06
11.93021417,3.35E-06
11.93216741,2.85E-06
11.93412066,1.31E-06
11.9360739,4.78E-07
11.93802714,2.22E-07
11.93998039,7.49E-07
11.94193363,1.38E-06
11.94388688,2.18E-06
11.94584012,2.85E-06
11.94779336,3.65E-06
11.94974661,4.28E-06
11.95169985,3.69E-06
11.9536531,1.05E-06
11.95560634,-1.11E-06
11.95755958,9.06E-07
11.95951283,4.39E-07
11.96146607,2.05E-06
11.96341932,4.59E-06
11.96537256,4.78E-06
11.96732581,4.32E-06
11.96927905,6.28E-06
11.97123229,2.95E-06
11.97318554,1.00E-06
11.97513878,-5.66E-07
11.97709203,-1.04E-06
11.97904527,-9.91E-08
11.98099851,2.40E-06
11.98295176,5.00E-06
11.984905,4.46E-06
11.98685825,5.07E-06
11.98881149,4.96E-06
11.99076473,-1.67E-06
11.99271798,-2.36E-07
11.99467122,-4.36E-07
11.99662447,1.24E-07
11.99857771,2.82E-06
12.00053095,3.60E-06
12.0024842,2.54E-06
12.00443744,1.07E-06
12.00639069,1.80E-06
12.00834393,2.86E-06
12.01029717,2.20E-06
12.01225042,1.39E-06
12.01420366,-1.89E-06
12.01615691,-2.93E-06
12.01811015,-1.87E-06
12.02006339,-2.94E-06
12.02201664,-1.42E-06
12.02396988,1.48E-06
12.02592313,2.49E-06
12.02787637,4.46E-07
12.02982961,-1.50E-06
12.03178286,-1.34E-06
12.0337361,-3.53E-06
12.03568935,-6.16E-06
12.03764259,-4.43E-06
12.03959583,-4.24E-06
12.04154908,-5.68E-06
12.04350232,-5.40E-06
12.04545557,-4.59E-06
12.04740881,-5.19E-06
12.04936206,-7.11E-06
12.0513153,-7.68E-06
12.05326854,-9.06E-06
12.05522179,-1.15E-05
12.05717503,-1.13E-05
12.05912828,-1.14E-05
12.06108152,-1.30E-05
12.06303476,-1.37E-05
12.06498801,-1.27E-05
12.06694125,-1.45E-05
12.0688945,-1.63E-05
12.07084774,-1.66E-05
12.07280098,-1.72E-05
12.07475423,-1.86E-05
12.07670747,-1.85E-05
12.07866072,-2.00E-05
12.08061396,-2.20E-05
12.0825672,-2.24E-05
12.08452045,-2.13E-05
12.08647369,-2.46E-05
12.08842694,-2.74E-05
12.09038018,-2.69E-05
12.09233342,-2.84E-05
12.09428667,-2.66E-05
12.09623991,-1.97E-05
12.09819316,-1.33E-05
12.1001464,-1.22E-05
12.10209964,-1.54E-05
12.10405289,-1.63E-05
12.10600613,-1.90E-05
12.10795938,-2.23E-05
12.10991262,-2.46E-05
12.11186586,-2.36E-05
12.11381911,-2.34E-05
12.11577235,-2.45E-05
12.1177256,-2.59E-05
12.11967884,-2.57E-05
12.12163209,-2.11E-05
12.12358533,-2.04E-05
12.12553857,-1.57E-05
12.12749182,-1.64E-05
12.12944506,-1.65E-05
12.13139831,-1.61E-05
12.13335155,-1.55E-05
12.13530479,-1.95E-05
12.13725804,-1.72E-05
12.13921128,-1.70E-05
12.14116453,-1.65E-05
12.14311777,-1.30E-05
12.14507101,-8.57E-06
12.14702426,-5.33E-06
12.1489775,-6.47E-06
12.15093075,-4.07E-06
12.15288399,-5.93E-06
12.15483723,-1.24E-05
12.15679048,-6.47E-06
12.15874372,-5.88E-06
12.16069697,-5.11E-06
12.16265021,-1.32E-06
12.16460345,2.21E-07
12.1665567,-9.10E-08
12.16850994,-1.37E-06
12.17046319,-3.42E-07
12.17241643,-1.88E-06
12.17436967,-3.14E-06
12.17632292,-5.35E-06
12.17827616,-6.33E-06
12.18022941,-5.94E-06
12.18218265,-2.00E-06
12.18413589,2.58E-07
12.18608914,1.93E-06
12.18804238,3.20E-06
12.18999563,2.07E-06
12.19194887,1.84E-07
12.19390212,-1.98E-06
12.19585536,-1.31E-06
12.1978086,-1.79E-06
12.19976185,-1.91E-06
12.20171509,-6.51E-07
12.20366834,1.04E-07
12.20562158,-6.10E-07
12.20757482,-1.21E-06
12.20952807,-2.11E-06
12.21148131,-2.39E-06
12.21343456,-5.75E-06
12.2153878,-6.82E-06
12.21734104,-8.80E-06
12.21929429,-1.00E-05
12.22124753,-9.50E-06
12.22320078,-8.69E-06
12.22515402,-7.78E-06
12.22710726,-1.04E-05
12.22906051,-1.00E-05
12.23101375,-1.25E-05
12.232967,-1.42E-05
12.23492024,-1.42E-05
12.23687348,-1.38E-05
12.23882673,-1.39E-05
12.24077997,-1.54E-05
12.24273322,-1.71E-05
12.24468646,-1.77E-05
12.2466397,-1.76E-05
12.24859295,-1.83E-05
12.25054619,-2.12E-05
12.25249944,-2.66E-05
12.25445268,-3.04E-05
12.25640592,-3.04E-05
12.25835917,-2.73E-05
12.26031241,-2.26E-05
12.26226566,-1.83E-05
12.2642189,-1.93E-05
12.26617215,-2.29E-05
12.26812539,-2.46E-05
12.27007863,-2.62E-05
12.27203188,-2.53E-05
12.27398512,-2.23E-05
12.27593837,-1.70E-05
12.27789161,-1.46E-05
12.27984485,-1.43E-05
12.2817981,-1.45E-05
12.28375134,-1.15E-05
12.28570459,-8.12E-06
12.28765783,-8.84E-06
12.28961107,-8.46E-06
12.29156432,-9.03E-06
12.29351756,-1.10E-05
12.29547081,-1.16E-05
12.29742405,-1.02E-05
12.29937729,-1.12E-05
12.30133054,-9.47E-06
12.30328378,-7.09E-06
12.30523703,-6.84E-06
12.30719027,-6.33E-06
12.30914351,-5.98E-06
12.31109676,-5.47E-06
12.31305,-6.31E-06
12.31500325,-7.11E-06
12.31695649,-6.55E-06
12.31890973,-5.23E-06
12.32086298,-3.34E-06
12.32281622,-3.78E-06
12.32476947,-2.53E-06
12.32672271,-1.94E-06
12.32867595,-1.62E-06
12.3306292,-1.24E-06
12.33258244,-1.88E-06
12.33453569,-3.02E-06
12.33648893,-2.43E-06
12.33844218,-3.88E-06
12.34039542,-2.77E-06
12.34234866,-2.24E-06
12.34430191,-4.60E-07
12.34625515,4.20E-07
12.3482084,-3.95E-07
12.35016164,6.98E-07
12.35211488,9.89E-07
12.35406813,-2.43E-07
12.35602137,1.10E-07
12.35797462,-1.29E-07
12.35992786,1.43E-06
12.3618811,1.06E-06
12.36383435,3.15E-06
12.36578759,3.27E-06
12.36774084,2.68E-06
12.36969408,2.03E-06
12.37164732,2.11E-06
12.37360057,1.57E-06
12.37555381,1.45E-06
12.37750706,1.38E-06
12.3794603,1.68E-06
12.38141354,1.72E-06
12.38336679,2.35E-06
12.38532003,3.38E-06
12.38727328,4.58E-06
12.38922652,3.76E-06
12.39117976,3.71E-06
12.39313301,2.77E-06
12.39508625,2.40E-06
12.3970395,2.87E-06
12.39899274,2.95E-06
12.40094598,4.25E-06
12.40289923,4.52E-06
12.40485247,4.87E-06
12.40680572,4.23E-06
12.40875896,4.60E-06
12.4107122,4.61E-06
12.41266545,4.69E-06
12.41461869,4.13E-06
12.41657194,4.33E-06
12.41852518,4.06E-06
12.42047843,3.29E-06
12.42243167,3.07E-06
12.42438491,5.00E-06
12.42633816,5.44E-06
12.4282914,5.48E-06
12.43024465,5.65E-06
12.43219789,5.14E-06
12.43415113,3.55E-06
12.43610438,2.13E-06
12.43805762,2.87E-06
12.44001087,4.11E-06
12.44196411,3.12E-06
12.44391735,4.93E-06
12.4458706,5.77E-06
12.44782384,5.20E-06
12.44977709,4.34E-06
12.45173033,3.93E-06
12.45368357,2.96E-06
12.45563682,2.17E-06
12.45759006,2.54E-06
12.45954331,2.76E-06
12.46149655,2.37E-06
12.46344979,3.44E-06
12.46540304,6.07E-06
12.46735628,5.42E-06
12.46930953,4.34E-06
12.47126277,4.37E-06
12.47321601,2.29E-06
12.47516926,2.33E-07
12.4771225,5.17E-07
12.47907575,9.40E-07
12.48102899,5.02E-07
12.48298223,5.70E-07
12.48493548,1.61E-06
12.48688872,1.41E-06
12.48884197,2.08E-06
12.49079521,2.50E-06
12.49274846,2.31E-06
12.4947017,1.19E-06
12.49665494,7.65E-07
12.49860819,5.61E-07
12.50056143,2.59E-07
12.50251468,5.06E-07
12.50446792,1.18E-06
12.50642116,1.14E-06
12.50837441,8.51E-07
12.51032765,6.48E-07
12.5122809,5.43E-07
12.51423414,-1.54E-07
12.51618738,-3.48E-07
12.51814063,-1.13E-07
12.52009387,-2.34E-07
12.52204712,2.02E-08
12.52400036,2.58E-07
12.5259536,5.44E-07
12.52790685,1.68E-07
12.52986009,1.73E-07
12.53181334,-1.16E-07
12.53376658,-9.01E-07
12.53571982,-1.13E-06
12.53767307,-9.21E-07
12.53962631,-9.59E-07
12.54157956,-7.83E-07
12.5435328,-4.61E-07
12.54548604,1.19E-07
12.54743929,-2.40E-07
12.54939253,2.45E-11
12.55134578,-7.64E-07
12.55329902,-7.30E-07
12.55525226,-1.59E-06
12.55720551,-1.43E-06
